"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","instructions","37","445963","0.0-11.1-0.1-3.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","[{""page_index"":0,""viewing_time"":33234},{""page_index"":1,""viewing_time"":28242}]","61477","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","38","449715","0.0-11.1-0.1-4.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","3250","","","","","","","","","","","","","<p>To make sure you understood the task, we just have a <b>brief quiz</b> here.</p><p>If you need to review the instructions, click 'Previous'.</p><p>It's important to understand the task to do the study, so you have to pass the quiz to move to the study.</p>","1","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","39","464000","0.0-11.1-1.1-0.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","14284","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","40","469314","0.0-11.1-1.1-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","5314","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","41","475680","0.0-11.1-1.1-2.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","6365","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","42","482324","0.0-11.1-1.1-3.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","6643","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","43","490712","0.0-11.1-1.1-4.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","8387","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","44","501987","0.0-11.1-1.1-5.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","11275","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","45","505410","0.0-11.1-1.1-6.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","3422","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","instructions","46","529509","0.0-12.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","[{""page_index"":0,""viewing_time"":3660},{""page_index"":1,""viewing_time"":6127},{""page_index"":2,""viewing_time"":6563},{""page_index"":3,""viewing_time"":7747}]","24098","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
