"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","survey-multi-choice","39","242168","0.0-11.1-1.1-0.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2263","","","","","","","","","","","","","","{""generalProcedure"":""Watch a video of a ball falling, some of it behind a gray screen. After each video, decide if the triangle is at the spot where the ball hit the triangle behind the screen. There is time limit for the response.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","40","244303","0.0-11.1-1.1-1.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2134","","","","","","","","","","","","","","{""checkBallHitObstacle"":""Yes.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","41","246891","0.0-11.1-1.1-2.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2586","","","","","","","","","","","","","","{""checkTriangleVisibility"":""No, the triangle is hidden behind the gray screen.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","42","249014","0.0-11.1-1.1-3.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2122","","","","","","","","","","","","","","{""checkTimedResponse"":""Your response will not be recorded, and the trial will move to the next one.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","43","254090","0.0-11.1-1.1-4.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","5074","","","","","","","","","","","","","","{""checkTimeBlockNotice"":""At the beginning of each block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","44","260297","0.0-11.1-1.1-5.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","6206","","","","","","","","","","","","","","{""checkTimeBlockSameness"":""Yes, the time limit is the same for all trials within a block.""}","","","","","","","","","","[0]","","","",""
"","","","","","survey-multi-choice","45","268937","0.0-11.1-1.1-6.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","8638","","","","","","","","","","","","","","{""checkTrianglePrecision"":""No. The proposed purple triangle is not in the correct position because it doesn't match the location of the white triangle exactly.""}","","","","","","","","","","[0]","","","",""
"","","","","","instructions","46","283697","0.0-12.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","[{""page_index"":0,""viewing_time"":1307},{""page_index"":1,""viewing_time"":3868},{""page_index"":2,""viewing_time"":3719},{""page_index"":3,""viewing_time"":5866}]","14760","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","47","285788","0.0-13.0-0.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","[{""page_index"":0,""viewing_time"":2090}]","2091","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","288586","0.0-13.0-1.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2796","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>3 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
