"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","45","205686","0.0-9.0-0.14","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.98679700000154","500","553.4711431702997","282.51","7","15","","",""
"","","","","","html-keyboard-response","46","208722","0.0-9.0-1.14","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","431.99962880722387","362.00999310842144","3035.5","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","46","208722","0.0-9.0-1.14","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","431.99962880722387","362.00999310842144","3035.5","","","","","","","","","","15","3","500","250"
"","","","","","html-keyboard-response","47","211724","0.0-9.0-0.15","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.99844799999925","322.3","356.42114317029973","357.87","4","16","","",""
"","","","","","html-keyboard-response","48","215155","0.0-9.0-1.15","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","312.9998999999994","370.0099994999875","3430.699999988079","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","215155","0.0-9.0-1.15","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","312.9998999999994","370.0099994999875","3430.699999988079","","","","","","","","","","16","5","625","250"
"","","","","","html-keyboard-response","49","218166","0.0-9.0-0.16","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.99856999999972","604.4000000000001","575.4211431702997","266.76","12","17","","",""
"","","","","","html-keyboard-response","50","221037","0.0-9.0-1.16","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","638.99","391.9899999999337","2871","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","221037","0.0-9.0-1.16","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","638.99","391.9899999999337","2871","","","","","","","","","","17","4","500","350"
"","","","","","html-keyboard-response","51","224050","0.0-9.0-0.17","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","61.99472700000005","604.4000000000001","650.0211431702996","404.58000000000004","11","18","","",""
"","","","","","html-keyboard-response","52","227909","0.0-9.0-1.17","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","366.0099997489046","381.9999291350191","3858.399999976158","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","52","227909","0.0-9.0-1.17","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","reconstruct","","","","","","366.0099997489046","381.9999291350191","3858.399999976158","","","","","","","","","","18","1","375","250"
"","","","","","html-button-response","53","239575","0.0-10.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","11665","","","","","","","","","","","","","0","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are doing great! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","242580","0.0-11.0-0.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.97764700000011","500","553.4711431702997","282.51","7","19","","",""
"","","","","","html-keyboard-response","55","245915","0.0-11.0-1.0","63ffb67634be3d959f3ff793","64d3ef96556dbe1f0e02b5aa","64da6455f32e927ccfba8b88","","","","","","","","","","","","","","","","","","","","","","","","436.00854888580807","382.00490744874065","3333.5","","","","","","","","","","","","",""
