"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","36","214932","0.0-9.0-1.9","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","591.0069496043303","278.99280952020706","2852.2000000476837","","","","","","","","","","10","5","625","250"
"","","","","","html-keyboard-response","37","217952","0.0-9.0-0.10","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","62.01912700000146","500","453.67114317029973","210.33","5","11","","",""
"","","","","","html-keyboard-response","38","220977","0.0-9.0-1.10","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","520.0062213901859","291.9921709321018","3024.1999999284744","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","220977","0.0-9.0-1.10","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","520.0062213901859","291.9921709321018","3024.1999999284744","","","","","","","","","","11","4","500","350"
"","","","","","html-keyboard-response","39","224013","0.0-9.0-0.11","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","60.03527999999933","500","479.92114317029973","330.87","6","12","","",""
"","","","","","html-keyboard-response","40","228109","0.0-9.0-1.11","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","528.9999591803777","292.99000008331245","4095.399999976158","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","40","228109","0.0-9.0-1.11","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","528.9999591803777","292.99000008331245","4095.399999976158","","","","","","","","","","12","2","375","350"
"","","","","","html-keyboard-response","41","231130","0.0-9.0-0.12","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.00179999999993","322.3","308.07114317029976","253.89","2","13","","",""
"","","","","","html-keyboard-response","42","235885","0.0-9.0-1.12","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","624.9999703826353","274.00999995614046","4755.300000071526","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","235886","0.0-9.0-1.12","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","624.9999703826353","274.00999995614046","4755.300000071526","","","","","","","","","","13","2","375","350"
