"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","60","799309","0.0-8.0-1.4","","","","","","","","","","reconstruct","","","","","","355.0099276118853","286.0100699369999","5644.599999904633","","","","","","","","","4","500","350","158.48290835474464","159.6412221142257","317.9472371642785","false"
"","","","","","html-keyboard-response","61","802314","0.0-8.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","62","804642","0.0-8.0-1.5","","","","","","","","","","","","","","","","619.9905131621075","296.99683773707596","2327.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","804642","0.0-8.0-1.5","","","","","","","","","","reconstruct","","","","","","619.9905131621075","296.99683773707596","2327.5","","","","","","","","","3","500","250","128.86592259473","237.3594536728385","332.36805019448576","false"
"","","","","","html-keyboard-response","63","807650","0.0-8.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","64","811225","0.0-8.0-1.6","","","","","","","","","","","","","","","","349.0089377144428","331.0044852269216","3575","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","64","811225","0.0-8.0-1.6","","","","","","","","","","reconstruct","","","","","","349.0089377144428","331.0044852269216","3575","","","","","","","","","1","375","250","85.07209851420306","109.45826063435551","27.86927831398455","true"
"","","","","","html-keyboard-response","65","814230","0.0-8.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","66","817758","0.0-8.0-1.7","","","","","","","","","","","","","","","","475.9999999999859","300.01","3527.7999999523163","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","817758","0.0-8.0-1.7","","","","","","","","","","reconstruct","","","","","","475.9999999999859","300.01","3527.7999999523163","","","","","","","","","1","375","250","112.70315035524585","296.56753333818097","215.331826281899","true"
"","","","","","html-keyboard-response","67","820763","0.0-8.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","68","825808","0.0-8.0-1.8","","","","","","","","","","","","","","","","409.01","313.0000000000095","5045.200000047684","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","825808","0.0-8.0-1.8","","","","","","","","","","reconstruct","","","","","","409.01","313.0000000000095","5045.200000047684","","","","","","","","","1","375","250","71.59385518325715","181.4079630129659","147.64369944589714","true"
"","","","","","html-keyboard-response","69","828813","0.0-8.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","70","831741","0.0-8.0-1.9","","","","","","","","","","","","","","","","662.01","323.00000000000006","2927.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","70","831741","0.0-8.0-1.9","","","","","","","","","","reconstruct","","","","","","662.01","323.00000000000006","2927.5","","","","","","","","","4","500","350","164.2444522655179","27.732965791411512","182.25885076326767","false"
"","","","","","html-keyboard-response","71","834753","0.0-8.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","72","839857","0.0-8.0-1.10","","","","","","","","","","","","","","","","620.0099994613405","276.999896207419","5103.900000095367","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","839857","0.0-8.0-1.10","","","","","","","","","","reconstruct","","","","","","620.0099994613405","276.999896207419","5103.900000095367","","","","","","","","","1","375","250","246.49319307286655","67.04180767648283","312.7937297435488","false"
"","","","","","html-keyboard-response","73","842864","0.0-8.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","74","845723","0.0-8.0-1.11","","","","","","","","","","","","","","","","642.009999999872","282.00000160032994","2859.2999999523163","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","845723","0.0-8.0-1.11","","","","","","","","","","reconstruct","","","","","","642.009999999872","282.00000160032994","2859.2999999523163","","","","","","","","","6","625","350","70.09522011058084","96.88632847073895","68.31056655194224","true"
"","","","","","html-keyboard-response","75","848726","0.0-8.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","76","852573","0.0-8.0-1.12","","","","","","","","","","","","","","","","362.9928710886442","313.9929872528292","3846.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","76","852573","0.0-8.0-1.12","","","","","","","","","","reconstruct","","","","","","362.9928710886442","313.9929872528292","3846.5","","","","","","","","","5","625","250","269.7088022625746","164.90462959315064","157.78801008311237","false"
"","","","","","html-keyboard-response","77","855583","0.0-8.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","78","858873","0.0-8.0-1.13","","","","","","","","","","","","","","","","365.0060005054805","273.0079996208647","3289.4000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","78","858873","0.0-8.0-1.13","","","","","","","","","","reconstruct","","","","","","365.0060005054805","273.0079996208647","3289.4000000953674","","","","","","","","","6","625","350","271.1542879903193","329.62816089541474","120.186567196484","true"
"","","","","","html-keyboard-response","79","861878","0.0-8.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","80","865256","0.0-8.0-1.14","","","","","","","","","","","","","","","","608.999999944445","304.9999666668744","3377","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","865256","0.0-8.0-1.14","","","","","","","","","","reconstruct","","","","","","608.999999944445","304.9999666668744","3377","","","","","","","","","5","625","250","57.27998197568724","64.35627588000405","118.70467535786803","false"
"","","","","","html-keyboard-response","81","868260","0.0-8.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","82","871073","0.0-8.0-1.15","","","","","","","","","","","","","","","","576.9900002464943","307.99992978727994","2812.7999999523163","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","82","871073","0.0-8.0-1.15","","","","","","","","","","reconstruct","","","","","","576.9900002464943","307.99992978727994","2812.7999999523163","","","","","","","","","3","500","250","96.39217807106861","60.992391944789844","157.3116514922881","false"
"","","","","","html-keyboard-response","83","874078","0.0-8.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","84","877489","0.0-8.0-1.16","","","","","","","","","","","","","","","","563.9999449920598","297.9900001512948","3411","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","84","877489","0.0-8.0-1.16","","","","","","","","","","reconstruct","","","","","","563.9999449920598","297.9900001512948","3411","","","","","","","","","5","625","250","77.61473330169348","166.09585063755407","90.27922964798525","true"
"","","","","","html-keyboard-response","85","880493","0.0-8.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","86","882671","0.0-8.0-1.17","","","","","","","","","","","","","","","","322.00894436319146","283.0044719533874","2178","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","86","882671","0.0-8.0-1.17","","","","","","","","","","reconstruct","","","","","","322.00894436319146","283.0044719533874","2178","","","","","","","","","2","375","350","85.41927625394513","217.0196586249499","253.93232439628034","false"
