"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","71","289987","0.0-8.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","72","293068","0.0-8.0-1.10","","","","","","","","","","","","","","","","397.00922701532977","262.00385515085367","3079.699999809265","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","293068","0.0-8.0-1.10","","","","","","","","","","reconstruct","","","","","","397.00922701532977","262.00385515085367","3079.699999809265","","","","","","","","","4","500","350","135.4637251381041","112.32651707016848","178.47530008355244","false"
"","","","","","html-keyboard-response","73","296072","0.0-8.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","74","302378","0.0-8.0-1.11","","","","","","","","","","","","","","","","489.9957702321923","242.01906140520515","6305.39999961853","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","302378","0.0-8.0-1.11","","","","","","","","","","reconstruct","","","","","","489.9957702321923","242.01906140520515","6305.39999961853","","","","","","","","","4","500","350","108.44338482848987","147.15322584009792","48.204513729820356","true"
"","","","","","html-keyboard-response","75","305384","0.0-8.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","76","308903","0.0-8.0-1.12","","","","","","","","","","","","","","","","586.0099135252073","227.99868774317886","3518.2000002861023","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","76","308903","0.0-8.0-1.12","","","","","","","","","","reconstruct","","","","","","586.0099135252073","227.99868774317886","3518.2000002861023","","","","","","","","","1","375","250","212.15381530139302","201.1206907050833","40.181605063757225","false"
"","","","","","html-keyboard-response","77","311908","0.0-8.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","78","315967","0.0-8.0-1.13","","","","","","","","","","","","","","","","662.0089531627823","259.99554569015504","4057.2999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","78","315967","0.0-8.0-1.13","","","","","","","","","","reconstruct","","","","","","662.0089531627823","259.99554569015504","4057.2999997138977","","","","","","","","","2","375","350","300.7905267644065","20.176987413846014","320.87897784437604","false"
"","","","","","html-keyboard-response","79","318972","0.0-8.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","80","321500","0.0-8.0-1.14","","","","","","","","","","","","","","","","634.9999997679062","305.0099999999973","2526.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","321500","0.0-8.0-1.14","","","","","","","","","","reconstruct","","","","","","634.9999997679062","305.0099999999973","2526.5","","","","","","","","","6","625","350","46.087960416559596","60.04193539142985","100.69667148975586","false"
"","","","","","html-keyboard-response","81","324512","0.0-8.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","82","327430","0.0-8.0-1.15","","","","","","","","","","","","","","","","456.0005095188773","307.00305282074845","2917.800000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","82","327430","0.0-8.0-1.15","","","","","","","","","","reconstruct","","","","","","456.0005095188773","307.00305282074845","2917.800000190735","","","","","","","","","2","375","350","91.70507079247626","106.65084708600553","33.7909437859132","true"
"","","","","","html-keyboard-response","83","330444","0.0-8.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","84","332949","0.0-8.0-1.16","","","","","","","","","","","","","","","","623.999986199739","304.99000000952236","2503.7000002861023","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","84","332949","0.0-8.0-1.16","","","","","","","","","","reconstruct","","","","","","623.999986199739","304.99000000952236","2503.7000002861023","","","","","","","","","6","625","350","45.02110756904487","268.69413695864046","272.75397638891764","false"
"","","","","","html-keyboard-response","85","335955","0.0-8.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","86","338724","0.0-8.0-1.17","","","","","","","","","","","","","","","","501.9900002440776","290.00006986767676","2768.199999809265","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","86","338724","0.0-8.0-1.17","","","","","","","","","","reconstruct","","","","","","501.9900002440776","290.00006986767676","2768.199999809265","","","","","","","","","1","375","250","133.14077418811206","88.10708069004328","93.17742205940593","false"
"","","","","","html-button-response","87","341085","0.0-9.0","","","","2358","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are halfway done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
